authors,bestsellers_rank,categories,description,length,height,width,format,id,image_url,isbn10,isbn13,lang,publication_date,rating_avg,rating_count,title,weight
"[122844, 122845]",2362999,"[802, 3347, 833, 3378, 836, 3381]",20 of the best web tools to wow students with online learning,177.0,254.0,10.16,9,9781452274331,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4522/9781452274331.jpg,1452274339,9781452274331,en,2013-07-23,4.44,32,"BUNDLE: Dembo & Bellow: Untangling the Web + Dembo & Bellow, Untangling the Web Interactive eBook",450.0
[28535],231405,"[273, 3202]",In calligraphy by the author. Folktales about and exploration of the mystical meanings of the Hebrew Alphabet. Open the old prayerbook-like pages of The Book of Letters and you will enter a special world of sacred tradition and religious feeling.,152.0,229.0,4.32,1,9781683363446,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6833/9781683363446.jpg,1683363442,9781683363446,en,1990-10-18,4.38,170,The Book of Letters : A Mystical Hebrew Alphabet,122.47
"[384301, 292723, 384302]",827705,"[2789, 2839]","Yoga has become increasingly popular in mainstream culture, with varied interpretations of how it should be taught and practiced, and increased awareness of its beneficial effects as a healing modality. As a result, yoga therapy has emerged as an effective alternative approach to health and wellness. Explaining the principles and underpinning ideas presented by the yoga therapy movement, James Foulkes identifies the methods leading to the most effective practice.",178.0,254.0,16.0,1,9781848192485,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8481/9781848192485.jpg,1848192487,9781848192485,en,2017-07-21,4.5,2,Principles and Themes in Yoga Therapy : An Introduction to Integrative Mind/Body Yoga Therapeutics,440.0
[379007],1183234,"[2820, 2847, 2853]","Tackling a vast and often misconstrued topic, The Weiser Field Guide to Ascension delivers the layman's guide to historical, biblical, and the highly topical implications surrounding the earth shift and changes of 2012, the End Times and our role in all of these.",114.0,203.0,20.32,1,9781578634699,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5786/9781578634699.jpg,1578634695,9781578634699,en,2010-05-18,3.31,13,Weiser Field Guide to Ascension : The Meaning of Miracles and Shifts in Consciousness Past and Present,317.51
"[514331, 514332, 473229]",795215,"[125, 273, 290, 292, 296, 669]","The Encomium of Helen is thought to have been the demonstration piece of the Ancient Greek sophist, Presocratic philosopher and rhetorician, Gorgias. In this edition Malcolm MacDowell provides a useful introduction, the Greek text, his own English translation, and commentary.",152.0,229.0,2.0,1,9780862920531,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8629/9780862920531.jpg,862920531,9780862920531,en,1991-06-01,3.74,156,Encomium of Helen,71.0
"[186293, 186294, 186295, 186296]",151580,"[1323, 1327, 1593, 1600, 2772]","WHAT IS EPIGENETICS? Epigenetics is an emerging field of science that studies alterations in gene expression caused by factors other than changes in the DNA sequence. Epigenetics: The Death of the Genetic Theory of Disease Transmission is the result of decades of research and its findings that could be as critical to our understanding of human health as Pasteur's research in bacteriology. Dr. Joel ""Doc"" Wallach has dedicated his life work to identifying connections between certain nutritional deficiencies and a range of maladies, formerly thought to be hereditary, including Cystic Fibrosis and Muscular Dystrophy. This nexus between nutrition and so-called genetic disease has been observed in both humans and primates, and it is the central theme of Epigenetics. To bring us Epigenetics, Wallach has teamed with noted scholars Dr. Ma Lan and Dr. Gerhard N. Schrauzer. Their collective expertise gives this book its far reaching perspective. Epigenetics is of vital importance to anyone who wants real knowledge about how the human body functions, and it provides a path for better health. Epigentics dispels the dogma and misinformation propagated by medical institutions and doctors resistant to change. Epigenetics is the beginning of a new era of well-being on this planet.",152.0,228.0,6.0,1,9781590791493,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5907/9781590791493.jpg,1590791495,9781590791493,en,2014-06-05,4.17,41,Epigenetics : The Death of the Genetic Theory of Disease Transmission,816.0
[212432],7428,"[2859, 2882, 2883]","How to be a Domestic Goddess is not about being a goddess, but about feeling like one. What this deliciously reassuring and mouthwatering cookbook shows is that it's not hard to bake a tray of muffins, or a sponge layer cake - but the rewards are high.",191.0,247.0,27.0,1,9780701171087,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7011/9780701171087.jpg,701171081,9780701171087,en,2003-10-02,3.89,36021,How To Be A Domestic Goddess,1210.0
[127687],225136,"[770, 2804, 2812, 2814]",UNLEASH YOUR MEMORY POWER!,127.0,203.0,13.21,1,9781722503246,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7225/9781722503246.jpg,1722503246,9781722503246,en,2020-09-24,4.19,252,Quantum Memory Power : Learn to Improve Your Memory With the World Memory Champion!,244.94
[325328],371696,"[222, 2507, 2521]","At school, Roald Dahl looked forward most to those special days when the local chocolate company sent every pupil a large box of chocolate bars for testing. Years later he wrote a children's book inspired by the chocolate testing. It was one of the first of a string of incredibly funny, rude and amazing stories, which millions of children have read and enjoyed.",165.0,216.0,4.0,1,9780199119615,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1991/9780199119615.jpg,199119619,9780199119615,en,2009-08-03,4.0,2,True Lives: Roald Dahl,85.0
[54990],289611,"[211, 3326, 2642, 955, 2769, 1033, 1530, 1709, 1719]","Why are some nations more technically creative than others and why do some highly innovative societies eventually stagnate? In this provocative study of the value and meaning of technological advance, Joel Mokyr considers how past physical and social conditions have influenced the development and reception of new ideas, and shows how these trends can guide future industrial strategies at a time when more countries than ever before are competing for the rewards of",135.0,204.0,18.0,1,9780195074772,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1950/9780195074772.jpg,195074777,9780195074772,en,1992-06-25,4.01,231,The Lever of Riches : Technological Creativity and Economic Progress,278.0
"[92018, 176156, 176157, 176158]",354328,"[646, 1652, 1667, 1676, 1694, 1701, 1702, 1833]","The term 'natural disaster' is often used to refer to natural events such as earthquakes, hurricanes or floods. However, the phrase 'natural disaster' suggests an uncritical acceptance of a deeply engrained ideological and cultural myth. At Risk questions this myth and argues that extreme natural events are not disasters until a vulnerable group of people is exposed.",156.0,234.0,25.15,1,9780415252164,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4152/9780415252164.jpg,415252164,9780415252164,en,2004-01-01,3.87,55,"At Risk : Natural Hazards, People's Vulnerability and Disasters",975.0
"[587232, 587233]",1719076,"[107, 1823, 2921]","In many war torn and poverty stricken regions, the indigenous architecture has been heavy mud and wattle roofs on thick mud walls. These structures, while cool in the summer, are of very low strength, are maintenance intensive, are time consuming to build, and are largely in massive disrepair. Replacing these mud structures with the light weight roofs of latex concrete produces a permanent architecture significantly more safe and strong, of very low maintenance, and of remarkably low cost, as the roofs can be built by available unskilled labor. The time required for reconstruction is considerably shorter than the time required to replace the older heavy construction, and the self-help characteristic of this new form of construction leads to more rapid recovery from disaster.",210.0,273.0,7.11,1,9781412039970,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4120/9781412039970.jpg,1412039975,9781412039970,en,2005-02-02,4.5,4,Latex Concrete Habitat,337.0
[261922],506263,"[133, 3248, 140, 3255, 142, 3257, 218]","Walt Disney (1901-1966) was one of the most significant creative forces of the twentieth century, a man who made a lasting impact on the art of the animated film, the history of American business, and the evolution of twentieth-century American culture. He was both a creative visionary and a dynamic entrepreneur, roles whose demands he often could not reconcile. In his compelling new biography, noted animation historian Michael Barrier avoids the well-traveled paths of previous biographers, who have tended to portray a blemish-free Disney or to indulge in lurid speculation. Instead, he takes the full measure of the man in his many aspects. A consummate storyteller, Barrier describes how Disney transformed himself from Midwestern farm boy to scrambling young businessman to pioneering artist and, finally, to entrepreneur on a grand scale.Barrier describes in absorbing detail how Disney synchronized sound with animation in ""Steamboat Willie""; created in ""Snow White and the Seven Dwarfs"" sympathetic cartoon characters whose appeal rivaled that of the best live-action performers; grasped television's true potential as an unparalleled promotional device; and - not least - parlayed a backyard railroad into the Disneyland juggernaut.",152.0,229.0,25.0,1,9780520256194,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5202/9780520256194.jpg,520256190,9780520256194,en,2008-04-11,3.81,389,The Animated Man : A Life of Walt Disney,590.0
[366399],403079,"[2650, 2654]","Famed for its breathtaking isolation, Easter Island was a verdant South-Sea idyll when a small canoeful of Polynesians arrived in c. AD 700. Centuries later the island's statues were famous throughout the world. This book presents a comprehensive history of Easter Island told by a writer who is intimately familiar with the island, its people and their extraordinary story. When voyaging in the South Pacific became far less widespread around 1500, Easter Islanders became stranded on their desert-like isle, and were forced to adapt to survive. The first European visitors, in 1722, encountered a people thriving in total isolation, surrounded by huge architectural platforms of fitted stones topped by hundreds of monolithic busts. Subsequent intruders brought trade, disease, violence, and the Easter Islanders adapted to this change, too, through cultural re-invention: new leaders, new rituals, new gods.",138.0,216.0,22.86,1,9781861892829,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8618/9781861892829.jpg,1861892829,9781861892829,en,2006-07-01,3.7,54,Island at the End of the World : The Turbulent History of Easter Island,385.55
[27258],700950,"[2488, 2490, 2499, 2501, 2596, 2600]","A humorous chapter book about a fourth-grade boy, full of the fun of growing up in Hawaii. Calvin Coconut lives near the beach in Kailua, Hawaii, with his mom and his little sister. All his friends live there, too. Mom says: You're the man of the house, Cal. Which means: Be responsible. Calvin tries, but fun--and trouble--follows him wherever he goes, even in the classroom, also known as Mr. Purdy's Fourth-Grade Boot Camp. And how can he be the man of the house after teenage Stella-from-Texas arrives to be the live-in babysitter and steps all over Calvin's turf? Award-winning author Graham Salisbury welcomes younger readers to a lively new series with great illustrations by Jacqueline Rogers.",142.0,193.0,10.0,1,9780375846007,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3758/9780375846007.jpg,037584600X,9780375846007,en,2010-04-27,3.57,464,Trouble Magnet,113.0
[38913],56963,"[37, 635, 1916]","The Art of Destiny 2 is the definitive collection for the game's stunning art and design. The Art of Destiny 2 is a celebration of the dynamic art and visual style that fans have come to love about Destiny. Featuring hundreds of pieces of concept art, the book covers everything from early sketches and illustrations of characters to paintings of sweeping vistas the designers used to help shape the in-game worlds. Each step of the process is meticulously detailed, from building in-game cinematics to crafting the complex universe. With exclusive, never-before-seen imagery, developer commentary, and more, The Art of Destiny 2 is a must-have for Guardians everywhere.",261.62,289.56,25.4,2,9781683831112,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6838/9781683831112.jpg,168383111X,9781683831112,en,2017-12-12,4.21,24,Art Of Destiny 2,1632.93
"[8040, 219068]",31438,"[2460, 2488]",From the bestselling author of The Dinosaur That Pooped and The Christmasaurus.,250.0,250.0,3.0,1,9780141376103,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141376103.jpg,141376104,9780141376103,en,2018-02-08,4.27,1371,There's a Monster in Your Book,195.0
[8998],230794,"[339, 2620, 350, 2624, 361]",Everyone Says,108.2,172.21,27.94,1,9781416530831,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4165/9781416530831.jpg,1416530835,9781416530831,en,2008-05-20,3.84,1768,Secrets In the Shadows,199.58
[129862],155674,"[786, 3331, 822, 3367, 977, 2804, 2812, 2997, 3000]","A Better Way to Better Behavior Karen Pryor's clear and entertaining explanation of behavioral training methods made Don't Shoot the Dog! a bestselling classic. Now this revised edition presents more of her insights into animal--and human--behavior. A groundbreaking behavioral scientist and dynamic animal trainer, Karen Pryor is a powerful proponent of the principles and practical uses of positive reinforcement in teaching new behaviors. Here are the secrets of changing behavior in pets, kids--even yourself--without yelling, threats, force, punishment, guilt trips...or shooting the dog: -The principles of the revolutionary ""clicker training"" method, which owes its phenomenal success to its immediacy of response--so there is no question what action you are rewarding",134.0,209.0,15.0,1,9780553380392,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5533/9780553380392.jpg,553380397,9780553380392,en,1999-09-15,4.27,4833,Don't Shoot The Dog,202.0
"[124513, 511662]",394463,"[290, 292, 2740]","Plutarch (Plutarchus), ca. 45?120 CE, was born at Chaeronea in Boeotia in central Greece, studied philosophy at Athens, and, after coming to Rome as a teacher in philosophy, was given consular rank by the emperor Trajan and a procuratorship in Greece by Hadrian. He was married and the father of one daughter and four sons. He appears as a man of kindly character and independent thought, studious and learned.",115.0,165.0,33.0,2,9780674993372,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/6749/9780674993372.jpg,674993373,9780674993372,en,1989-07-01,3.97,59,"Moralia, Volume V : Isis and Osiris. The E at Delphi. The Oracles at Delphi No Longer Given in Verse. The Obsolescence of Oracles",374.0
[352034],758312,"[48, 2942, 2960, 2963]","""Tear the pages to pieces, and use them in your own creations.",203.0,254.0,7.0,1,9780994431622,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/9944/9780994431622.jpg,994431627,9780994431622,en,2016-11-16,5.0,1,Secret Stash! Mixed Media Backgrounds : 98 Painted Pages to Use in Your Own Creations!,295.0
[618149],40365,"[284, 285, 286, 292, 369]",The poem about a few wild boys and the fruitful mango tree,156.0,234.0,5.59,1,9781916377127,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9163/9781916377127.jpg,1916377122,9781916377127,en,2021-02-01,5.0,1,"The Black Anthology, Language",154.22
[54817],760704,"[334, 335, 350, 2624, 358, 2630]","The lights of the Paris Opera House dim and a lovely singer holds the audience spellbound with her enchanting voice. Two men are rivals for her love: one of them the beloved friend of her childhood -- and the other the terrifying ""opera ghost"" who haunts the theater and wields a strange power over the performer.",132.0,210.0,14.0,1,9780486434582,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4864/9780486434582.jpg,486434583,9780486434582,en,2004-06-25,3.96,203364,The Phantom of the Opera,172.0
"[281337, 78412, 568643, 19269]",359172,"[294, 2722, 2728]","""Originally published in French in 1982, this collection is a good representation of the range of Derrida's working styles.""-South Atlantic Review ""No writer has probed the riddle of the Other with more patience and insight than Jacques Derrida. . . . By rigorously interrogating the writings of major Western figures, Derrida not only forces a rethinking of the nature of reading and writing but calls into question basic as-sumptions about ourselves and our world. . . . The Ear of the Other will be especially useful to people who have little or no prior acquaintance with Derrida's work. . . . Through a careful reexamination of Nietzsche's autobiography Ecce Homo, Derrida elaborates some of the far-reaching implications of twentieth-century reinterpretations of human subjectivity.""-Mark C. Taylor, Los Angeles Times Book Review. ""Ably translated. . . . The long 'Roundtable on Autobiography' . . . is authentic philosophical discussion, illuminating not only the preceding lecture but Derrida's work as well.""-Choice.",133.0,203.0,11.68,1,9780803265752,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8032/9780803265752.jpg,803265751,9780803265752,en,1988-12-30,4.05,100,"The Ear of the Other : Otobiography, Transference, Translation",217.72
[335444],41417,[2948],"Endlich, das erste Buch von Melanie Berg! Die international erfolgreiche Strickdesignerin, die vor allem unter dem Namen Mairlynd bekannt ist, hat ihre schönsten Tücher zu einem wundervoll gestalteten Buch zusammengestellt. Ihre Fans und alle Strickbegeisterten in Deutschland und weltweit finden die Anleitungen in dieser zweisprachigen Ausgabe in deutscher und englischer Sprache. Drei wunderschöne neue Tücher werden exklusiv in ""Shawls. Tücher stricken mit Stil - Knit in Style"" veröffentlicht.",222.0,236.0,20.0,2,9783772481406,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/7724/9783772481406.jpg,377248140X,9783772481406,en,2018-08-08,5.0,1,Shawls,685.0
[7964],455572,"[2508, 2521, 2534, 2554]","Young readers will connect with the story of this National Historic Landmark--the Brooklyn Bridge! Building the Brooklyn Bridge was no simple feat. Despite a brilliant plan from a father-son team of engineers, the process was a dangerous and grueling one. Construction workers developed a mysterious illness (now known as the bends), several died, and the project had devastating effects on the engineers' lives. Still, after fourteen years, the Brooklyn Bridge was finished and became the longest suspension bridge in the world at the time and is still widely admired today. Megan Stine tells the fascinating story behind one of the city's best-loved landmarks. Includes black-and-white illustrations and a foldout color map!",144.0,196.0,7.0,1,9780448484242,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4484/9780448484242.jpg,448484242,9780448484242,en,2017-01-15,4.38,112,Where Is The Brooklyn Bridge?,124.0
[125666],4426,"[284, 285]","A book that will change the way you think about love, relationships, heartbreak, and self-empowerment. Breaking the rules, challenging perceptions, and exploring the secret desires we keep hidden from the world.",130.0,203.0,15.0,1,9781524859596,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5248/9781524859596.jpg,1524859591,9781524859596,en,2020-12-24,3.67,810,September Love,240.0
[329],35416,"[638, 1694, 1699, 1703, 1833, 1880, 1882, 2818]","In We Are the Weather, Jonathan Safran Foer explores the central global dilemma of our time in a surprising, deeply personal, and urgent new way.",135.0,208.0,20.0,1,9780374909543,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3749/9780374909543.jpg,374909547,9780374909543,en,2019-09-17,3.72,9587,We Are the Weather : Saving the Planet Begins at Breakfast,272.0
[242815],2471908,"[350, 2624, 356, 358, 2630, 359, 2631]","Book four in the Leopard's Spots Series Snow leopard shifter Isaiah Trujillo isn't a doctor like his brother Tim, but he's a good guy and when he meets Bae Allen Warren, he knows he's found the one man to make his life complete.Snow leopard shifter Isaiah Trujillo wasn't the brightest guy. His brother was a doctor with more letters after his name than in it, and Isaiah was just a mechanic. But, he strived to be a good person, and that included accepting the offer to volunteer at a GLBTQ youth centre. He's nervous as hell, but Isaiah's determined to do what he can to help. Bae Allen Warren is a veterinarian with a mobile practice. It allows him more freedom than having an actual building he had to work out of. He had more baggage than any man should, thanks to his messed up shifter family. His lepe, or clan, was a source of constant stress and guilt. But the leader, his grandfather, makes demands on Bae he can't ever fulfil for moral and other reasons. When Bae and Isaiah meet, it's instant attraction. They know they're mates, but there's so many obstacles in their way, not the least of which are the stalkers who seem determined to kidnap Bae.",133.0,203.0,11.0,1,9781781845264,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7818/9781781845264.jpg,1781845263,9781781845264,en,2012-09-10,3.8,436,Leopard's Spots : Isaiah,232.0
[437079],228563,"[2885, 2886, 2889]","An artisinal cocktail book by the entrepreneurs who invented the The Mason Shaker cocktail shaker, whose mission is to bring cocktail crafting out of the bar and into the home.  Design, cocktail, and culinary enthusiasts Eric Prum and Josh Williams realized that while cocktail bars have sprouted up just about everywhere, good drinks still couldn't be found in the one place where they always mixed them: at home with friends. So, from their Brooklyn workshop, where they designed, created, and launched The Mason Shaker, a now-iconic invention that transformed a Mason jar into a cocktail shaker, they also created Shake. One part instructional recipe book and one part photo journey through their year of cocktail crafting, the book is a simple and inspirational expression of their seasonal, straightforward approach to drinks and entertaining: Mixing cocktails should be simple, social, and above all, fun. Each recipe is presented visually, in four color photos, as well as in written recipes, making Shake both an arresting gift and a practical guidebook to simple, elegant cocktails.",216.0,216.0,14.0,1,9780804186735,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8041/9780804186735.jpg,804186731,9780804186735,en,2014-08-15,4.17,183,Shake,616.0
[71047],891339,"[2956, 2919]","The debate over the merits of power tools vs. hand tools has raged for years, but the bottom line is that you need both to be a successful woodworker. Machinery provides efficiency for labor-intensive tasks such as sawing and planing, whereas hand tools are used to create fine details that machines can't duplicate. Power tools don't replace hand tools, they complement them.  In Woodworking with Power Tools, expert craftsmen and craftswomen explain how they choose, maintain, and use every kind of power tool, from tablesaws to plunge routers, bandsaws to bench planers. There's advice on tool maintenance, techniques for getting the most from your tools, and projects made using power tools. With clear photographs drawings, and step-by-step instructions, Woodworking with Power Tools will be an essential resource for anyone who works wood. You'll learn how to:     tune up your tablesaw    choose bandsaw blades for resawing    get started with your plunge router    install dust collection in a small shop    cut easy angled tenons    get better cuts with your planer    build a perfect picture frame, an elegant bookcase, and a    pedestal dining table",216.0,276.0,12.7,1,9781641550109,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6415/9781641550109.jpg,1641550104,9781641550109,en,2019-05-07,5.0,1,"Woodworking with Power Tools : Tools, Techniques & Projects",771.11
"[58499, 9636]",105745,"[246, 273, 290, 2654, 2724]","Amid the corruption and power struggles of the collapse of the Roman Republic, Cicero (106-43BC) produced some of the most stirring and eloquent speeches in history. A statesman and lawyer, he was one of the only outsiders to penetrate the aristocratic circles that controlled the Roman state, and became renowned for his speaking to the Assembly, Senate and courtrooms. Whether fighting corruption, quashing the Catiline conspiracy, defending the poet Archias or railing against Mark Antony in the Philippics - the magnificent arguments in defence of liberty which led to his banishment and death - Cicero's speeches are oratory masterpieces, vividly evocative of the cut and thrust of Roman political life.",129.0,198.0,15.0,1,9780140442144,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1404/9780140442144.jpg,140442146,9780140442144,en,1977-12-08,4.05,1553,Selected Political Speeches,234.0
[220191],377252,"[350, 2624, 365, 2634]","With the world destroyed after the summoning of Devilman, his human host Akira Fudo finds himself a tenant of Hell. Seeking the soul of his lost love Miki, Akira comes betweens a man's search for vengeance and earns the ire of Hades. To save Miki and survive life after death, Akira will need to let his true demon out as Devilman faces off against the Devil himself!",127.0,180.0,10.0,1,9781626928244,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6269/9781626928244.jpg,162692824X,9781626928244,en,2018-08-07,3.32,28,Devilman VS. Hades Vol. 2,172.37
[455729],1271697,"[2648, 2978, 2984]","Showcasing the year's best from South Africa's sharpest cartoonist, this collection is as much a visually-entertaining read as a reflective summary of South African political events. Packed with biting humor and cutting-edge satire, these cartoons reflect the nation's conscience and ensure that no event passes without a comment or laugh.",195.0,240.0,15.0,1,9781431402533,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4314/9781431402533.jpg,1431402532,9781431402533,en,2011-12-30,3.6,5,The last sushi,500.0
[274645],733045,"[712, 1378, 2772, 2797, 2800]","Children with ADD or ADHD can be a parenting nightmare. They can be disruptive and destructive and do not respond to guidance like other children. Medication may reduce symptoms, but disruptive behaviour often persists. Is there anything that the parent can do?",170.0,244.0,9.0,1,9781853028113,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8530/9781853028113.jpg,1853028118,9781853028113,en,2000-05-01,3.6,5,Parenting the ADD Child : Can'T Do? Won't Do? Practical Strategies for Managing Behaviour Problems in Children with Add and ADHD,324.0
"[135659, 65136]",295412,"[1533, 3012]","The indispensable guide to the night sky--now in a newly updated and expanded edition  In this newly updated and expanded edition of their classic work, Ian Ridpath and Wil Tirion illuminate the night sky as never before, providing novice stargazers and professional astronomers alike with the most informative, user-friendly, comprehensive, and authoritative celestial field guide available. The product of a thirty-year collaboration between one of the world's leading astronomy writers and the world's foremost celestial mapmaker, Stars and Planets features superb color sky charts, diagrams, or photographs on almost every page; clear and engaging writing; a spacious and attractive design; and a compact size. This updated edition features the latest information on stars, a revised section on planets that incorporates recent research on exoplanets, and some revised charts and new photographs. Simply put, Stars and Planets is indispensable. Don't leave home--at night--without it.",127.0,191.0,27.94,1,9780691177885,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/6911/9780691177885.jpg,691177880,9780691177885,en,2020-10-06,4.19,172,"Stars and Planets : The Most Complete Guide to the Stars, Planets, Galaxies, and Solar System - Updated and Expanded Edition",680.0
[536259],2230756,"[1663, 1710, 1721, 1777, 1780, 1791, 1867, 1868, 1870, 2975]","Deep Challenge blends oil-patch history, eyewitness accounts of disasters, and open access to the official files of Global Marine Inc., the recognized leader in offshore drilling, to tell a true and exciting story.",152.0,235.0,21.34,2,9780884152194,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8841/9780884152194.jpg,884152197,9780884152194,en,1998-11-03,4.0,3,Deep Challenge: Our Quest for Energy Beneath the Sea,540.0
[628851],526399,[273],"""Polish doesn’t bite! Is designed for all beginners who want to study the basics of the Polish language and to be able to communicate effectively.",164.0,233.0,17.0,1,9788362482733,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9788/3624/9788362482733.jpg,8362482737,9788362482733,en,2011-01-01,5.0,1,Polish doesn't bite!,286.0
[14322],209556,"[3129, 3236]",What has God done for you lately?,153.0,234.0,19.0,1,9781846044151,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8460/9781846044151.jpg,1846044154,9781846044151,en,2015-01-30,3.71,608,The Future of God : A practical approach to Spirituality for our times,356.0
"[289947, 248820]",1161304,"[2488, 2607, 2609]","""An endlessly endearing story of three girls' pursuit of friendship and the beauty and challenge of what it means to be 10."" -Kirkus Reviews (starred review)",147.0,220.0,22.0,2,9780062414311,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0624/9780062414311.jpg,62414313,9780062414311,en,2016-10-24,4.24,429,Like Magic,350.0
[352001],15550,"[947, 2761, 964, 970, 984, 1007]","What is a responsible business? Common wisdom is that it's one that sacrifices profit for social outcomes. But while it's crucial for companies to serve society, they also have a duty to generate profit for investors - savers, retirees, and pension funds. Based on the highest-quality evidence and real-life examples spanning industries and countries, Alex Edmans shows that it's not an either-or choice - companies can create both profit and social value. The most successful companies don't target profit directly, but are driven by purpose - the desire to serve a societal need and contribute to human betterment. The book explains how to embed purpose into practice so that it's more than just a mission statement, and discusses the critical role of working collaboratively with a company's investors, employees, and customers. Rigorous research also uncovers surprising results on how executive pay, shareholder activism, and share buybacks can be used for the common good.",158.0,235.0,27.0,2,9781108494854,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1084/9781108494854.jpg,1108494854,9781108494854,en,2020-04-16,4.03,40,Grow the Pie : How Great Companies Deliver Both Purpose and Profit,660.0
[591870],365179,"[955, 2769, 964, 968]","In this expert insider's account of the savings and loan debacle of the 1980s, William Black lays bare the strategies that corrupt CEOs and CFOs-in collusion with those who have regulatory oversight of their industries-use to defraud companies for their personal gain. Recounting the investigations he conducted as Director of Litigation for the Federal Home Loan Bank Board, Black fully reveals how Charles Keating and hundreds of other SL owners took advantage of a weak regulatory environment to perpetrate accounting fraud on a massive scale. In the new afterword, he also authoritatively links the SL crash to the business failures of 2008 and beyond, showing how CEOs then and now are using the same tactics to defeat regulatory restraints and commit the same types of destructive fraud.",152.0,229.0,25.0,1,9780292754188,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2927/9780292754188.jpg,292754183,9780292754188,en,2014-01-15,4.11,132,The Best Way to Rob a Bank is to Own One : How Corporate Executives and Politicians Looted the S&L Industry,513.0
[273678],3311689,"[862, 952, 2766, 1098, 1107, 1167]","A mugger to a stranger, ""Give me your wallet or I will beat",127.0,184.0,12.7,1,9781771133463,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7711/9781771133463.jpg,1771133465,9781771133463,en,2018-09-01,3.17,6,Capitalism : A Crime Story,158.76
